"county","tract","bg","cbsa","pop10","afact"
"County code","Tract","Block group","CBSA (current)","Population (2010)","bg to cbsa allocation factor"
"36047","0246.00","2","35620",1105,1 
"36047","0246.00","3","35620",1127,1 
"36047","0247.00","1","35620",1314,1 
"36047","0247.00","2","35620",1002,1 
"36047","0248.00","1","35620",1292,1 
"36047","0248.00","2","35620",1406,1 
"36047","0249.00","1","35620",979,1 
"36047","0249.00","2","35620",1244,1 
"36047","0249.00","3","35620",1107,1 
"36047","0249.00","4","35620",493,1 
"36047","0250.00","1","35620",826,1 
"36047","0250.00","2","35620",896,1 
"36047","0251.00","1","35620",1117,1 
"36047","0251.00","2","35620",1495,1 
"36047","0251.00","3","35620",1204,1 
"36047","0252.00","1","35620",760,1 
"36047","0252.00","2","35620",1453,1 
"36047","0252.00","3","35620",1195,1 
"36047","0252.00","4","35620",1378,1 
"36047","0253.00","1","35620",1174,1 
"36047","0253.00","2","35620",1093,1 
"36047","0253.00","3","35620",487,1 
"36047","0254.00","1","35620",990,1 
"36047","0254.00","2","35620",1048,1 
"36047","0254.00","3","35620",1462,1 
"36047","0255.00","1","35620",2891,1 
"36047","0255.00","2","35620",2211,1 
"36047","0256.00","1","35620",1357,1 
"36047","0256.00","2","35620",1701,1 
"36047","0257.00","1","35620",1022,1 
"36047","0257.00","2","35620",508,1 
"36047","0257.00","3","35620",601,1 
"36047","0258.00","1","35620",1416,1 
"36047","0258.00","2","35620",1639,1 
"36047","0258.00","3","35620",1542,1 
"36047","0259.01","1","35620",2010,1 
"36047","0259.02","1","35620",3419,1 
"36047","0260.00","1","35620",1161,1 
"36047","0260.00","2","35620",943,1 
"36047","0260.00","3","35620",1545,1 
"36047","0261.00","1","35620",1035,1 
"36047","0261.00","2","35620",755,1 
"36047","0261.00","3","35620",1051,1 
"36047","0261.00","4","35620",1191,1 
"36047","0261.00","5","35620",885,1 
"36047","0262.00","1","35620",1303,1 
"36047","0262.00","2","35620",1071,1 
"36047","0263.00","1","35620",1868,1 
"36047","0264.00","1","35620",824,1 
"36047","0264.00","2","35620",981,1 
"36047","0264.00","3","35620",1545,1 
"36047","0264.00","4","35620",1242,1 
"36047","0265.00","1","35620",1054,1 
"36047","0265.00","2","35620",1161,1 
"36047","0265.00","3","35620",959,1 
"36047","0265.00","4","35620",664,1 
"36047","0266.00","1","35620",1218,1 
"36047","0266.00","2","35620",1442,1 
"36047","0266.00","3","35620",1073,1 
"36047","0267.00","1","35620",1074,1 
"36047","0267.00","2","35620",926,1 
"36047","0267.00","3","35620",1052,1 
"36047","0267.00","4","35620",868,1 
"36047","0268.00","1","35620",1094,1 
"36047","0268.00","2","35620",853,1 
"36047","0268.00","3","35620",1285,1 
"36047","0268.00","4","35620",956,1 
"36047","0269.00","1","35620",861,1 
"36047","0269.00","2","35620",821,1 
"36047","0269.00","3","35620",1088,1 
"36047","0270.00","1","35620",1188,1 
"36047","0270.00","2","35620",1261,1 
"36047","0271.00","1","35620",1687,1 
"36047","0271.00","2","35620",784,1 
"36047","0272.00","1","35620",890,1 
"36047","0272.00","2","35620",1412,1 
"36047","0272.00","3","35620",1178,1 
"36047","0273.00","1","35620",739,1 
"36047","0273.00","2","35620",507,1 
"36047","0273.00","3","35620",1567,1 
"36047","0274.00","1","35620",1191,1 
"36047","0274.00","2","35620",1837,1 
"36047","0275.00","1","35620",1001,1 
"36047","0275.00","2","35620",1233,1 
"36047","0275.00","3","35620",929,1 
"36047","0275.00","4","35620",1017,1 
"36047","0276.00","1","35620",1311,1 
"36047","0276.00","2","35620",1125,1 
"36047","0276.00","3","35620",1258,1 
"36047","0277.00","1","35620",1221,1 
"36047","0277.00","2","35620",942,1 
"36047","0277.00","3","35620",487,1 
"36047","0277.00","4","35620",1295,1 
"36047","0278.00","1","35620",1730,1 
"36047","0278.00","2","35620",1490,1 
"36047","0279.00","1","35620",924,1 
"36047","0279.00","2","35620",869,1 
"36047","0279.00","3","35620",1060,1 
"36047","0279.00","4","35620",821,1 
"36047","0280.00","1","35620",675,1 
"36047","0280.00","2","35620",1086,1 
"36047","0281.00","1","35620",1774,1 
"36047","0281.00","2","35620",1311,1 
"36047","0281.00","3","35620",1108,1 
"36047","0282.00","1","35620",1322,1 
"36047","0282.00","2","35620",1089,1 
"36047","0282.00","3","35620",532,1 
"36047","0283.00","1","35620",1413,1 
"36047","0283.00","2","35620",1355,1 
"36047","0283.00","3","35620",1329,1 
"36047","0284.00","1","35620",1186,1 
"36047","0284.00","2","35620",1327,1 
"36047","0284.00","3","35620",1490,1 
"36047","0285.01","1","35620",428,1 
"36047","0285.02","1","35620",2802,1 
"36047","0286.00","1","35620",953,1 
"36047","0286.00","2","35620",935,1 
"36047","0286.00","3","35620",852,1 
"36047","0286.00","4","35620",900,1 
"36047","0286.00","5","35620",1174,1 
"36047","0287.00","1","35620",1074,1 
"36047","0287.00","2","35620",550,1 
"36047","0287.00","3","35620",1367,1 
"36047","0288.00","1","35620",1063,1 
"36047","0288.00","2","35620",1028,1 
"36047","0288.00","3","35620",1367,1 
"36047","0289.00","1","35620",673,1 
"36047","0289.00","2","35620",946,1 
"36047","0289.00","3","35620",652,1 
"36047","0289.00","4","35620",1267,1 
"36047","0290.00","1","35620",1174,1 
"36047","0290.00","2","35620",1208,1 
"36047","0290.00","3","35620",1538,1 
"36047","0291.00","1","35620",1100,1 
"36047","0291.00","2","35620",1098,1 
"36047","0291.00","3","35620",903,1 
"36047","0292.00","1","35620",1248,1 
"36047","0292.00","2","35620",1291,1 
"36047","0293.00","1","35620",673,1 
"36047","0293.00","2","35620",872,1 
"36047","0293.00","3","35620",737,1 
"36047","0293.00","4","35620",824,1 
"36047","0294.00","1","35620",2321,1 
"36047","0295.00","1","35620",792,1 
"36047","0295.00","2","35620",956,1 
"36047","0295.00","3","35620",858,1 
"36047","0295.00","4","35620",819,1 
"36047","0296.00","1","35620",1422,1 
"36047","0296.00","2","35620",1522,1 
"36047","0296.00","3","35620",1397,1 
"36047","0296.00","4","35620",1205,1 
"36047","0297.00","1","35620",906,1 
"36047","0297.00","2","35620",1476,1 
"36047","0297.00","3","35620",962,1 
"36047","0298.00","1","35620",1528,1 
"36047","0298.00","2","35620",1215,1 
"36047","0298.00","3","35620",974,1 
"36047","0299.00","1","35620",1528,1 
"36047","0299.00","2","35620",1051,1 
"36047","0300.00","1","35620",1845,1 
"36047","0300.00","2","35620",2275,1 
"36047","0301.00","1","35620",1150,1 
"36047","0301.00","2","35620",684,1 
"36047","0301.00","3","35620",916,1 
"36047","0302.00","1","35620",1365,1 
"36047","0302.00","2","35620",1522,1 
"36047","0302.00","3","35620",1327,1 
"36047","0303.00","1","35620",1732,1 
"36047","0303.00","2","35620",861,1 
"36047","0303.00","3","35620",1865,1 
"36047","0304.00","1","35620",1482,1 
"36047","0304.00","2","35620",1571,1 
"36047","0304.00","3","35620",1228,1 
"36047","0305.00","1","35620",839,1 
"36047","0305.00","2","35620",1092,1 
"36047","0305.00","3","35620",1959,1 
"36047","0305.00","4","35620",1659,1 
"36047","0306.00","1","35620",2005,1 
"36047","0307.00","1","35620",1585,1 
"36047","0307.00","2","35620",1175,1 
"36047","0307.00","3","35620",1784,1 
"36047","0308.00","1","35620",1949,1 
"36047","0309.00","1","35620",1045,1 
"36047","0309.00","2","35620",709,1 
"36047","0311.00","1","35620",882,1 
"36047","0311.00","2","35620",1105,1 
"36047","0311.00","3","35620",846,1 
"36047","0313.00","1","35620",1070,1 
"36047","0313.00","2","35620",992,1 
"36047","0313.00","3","35620",1650,1 
"36047","0313.00","4","35620",936,1 
"36047","0314.00","1","35620",935,1 
"36047","0314.00","2","35620",1059,1 
"36047","0314.00","3","35620",971,1 
"36047","0314.00","4","35620",1579,1 
"36047","0315.00","1","35620",1269,1 
"36047","0315.00","2","35620",1364,1 
"36047","0315.00","3","35620",1248,1 
"36047","0315.00","4","35620",1294,1 
"36047","0317.01","1","35620",1364,1 
"36047","0317.01","2","35620",1020,1 
"36047","0317.01","3","35620",1049,1 
"36047","0317.02","1","35620",1224,1 
"36047","0317.02","2","35620",1003,1 
"36047","0317.02","3","35620",1136,1 
"36047","0319.00","1","35620",1275,1 
"36047","0319.00","2","35620",1218,1 
"36047","0319.00","3","35620",1015,1 
"36047","0321.00","1","35620",1325,1 
"36047","0321.00","2","35620",805,1 
"36047","0321.00","3","35620",1525,1 
"36047","0321.00","4","35620",1346,1 
"36047","0323.00","1","35620",1410,1 
"36047","0323.00","2","35620",1119,1 
"36047","0323.00","3","35620",1025,1 
"36047","0325.00","1","35620",1324,1 
"36047","0325.00","2","35620",1409,1 
"36047","0325.00","3","35620",3672,1 
"36047","0326.00","1","35620",901,1 
"36047","0326.00","2","35620",1986,1 
"36047","0326.00","3","35620",1884,1 
"36047","0326.00","4","35620",1048,1 
"36047","0326.00","5","35620",1129,1 
"36047","0327.00","1","35620",981,1 
"36047","0327.00","2","35620",1088,1 
"36047","0327.00","3","35620",855,1 
"36047","0328.00","1","35620",927,1 
"36047","0328.00","2","35620",630,1 
"36047","0328.00","3","35620",761,1 
"36047","0328.00","4","35620",820,1 
"36047","0329.00","1","35620",1459,1 
"36047","0329.00","2","35620",1469,1 
"36047","0329.00","3","35620",1353,1 
"36047","0329.00","4","35620",1301,1 
"36047","0330.00","1","35620",2323,1 
"36047","0330.00","2","35620",559,1 
"36047","0330.00","3","35620",1705,1 
"36047","0331.00","1","35620",1720,1 
"36047","0331.00","2","35620",1871,1 
"36047","0331.00","3","35620",929,1 
"36047","0333.00","1","35620",1233,1 
"36047","0333.00","2","35620",1452,1 
"36047","0333.00","3","35620",1400,1 
"36047","0335.00","1","35620",1043,1 
"36047","0335.00","2","35620",1160,1 
"36047","0335.00","3","35620",936,1 
"36047","0336.00","1","35620",900,1 
"36047","0336.00","2","35620",981,1 
"36047","0336.00","3","35620",831,1 
"36047","0336.00","4","35620",657,1 
"36047","0336.00","5","35620",1390,1 
"36047","0337.00","1","35620",1167,1 
"36047","0337.00","2","35620",1276,1 
"36047","0337.00","3","35620",1662,1 
"36047","0339.00","1","35620",1354,1 
"36047","0339.00","2","35620",1066,1 
"36047","0339.00","3","35620",1120,1 
"36047","0339.00","4","35620",836,1 
"36047","0340.00","1","35620",1567,1 
"36047","0340.00","2","35620",681,1 
"36047","0341.00","1","35620",782,1 
"36047","0341.00","2","35620",753,1 
"36047","0341.00","3","35620",1072,1 
"36047","0342.00","1","35620",2468,1 
"36047","0342.00","2","35620",864,1 
"36047","0342.00","3","35620",2011,1 
"36047","0342.00","4","35620",1159,1 
"36047","0343.00","1","35620",3404,1 
"36047","0343.00","2","35620",620,1 
"36047","0343.00","3","35620",1257,1 
"36047","0345.00","1","35620",1223,1 
"36047","0345.00","2","35620",1424,1 
"36047","0347.00","1","35620",721,1 
"36047","0347.00","2","35620",1010,1 
"36047","0347.00","3","35620",1497,1 
"36047","0348.00","1","35620",1386,1 
"36047","0348.00","2","35620",1151,1 
"36047","0349.00","1","35620",1534,1 
"36047","0349.00","2","35620",1151,1 
"36047","0349.00","3","35620",1762,1 
"36047","0349.00","4","35620",956,1 
"36047","0350.00","1","35620",1999,1 
"36047","0350.00","2","35620",1297,1 
"36047","0351.00","1","35620",1271,1 
"36047","0351.00","2","35620",1357,1 
"36047","0351.00","3","35620",1969,1 
"36047","0352.00","1","35620",1246,1 
"36047","0353.00","1","35620",1804,1 
"36047","0353.00","2","35620",1482,1 
"36047","0353.00","3","35620",1875,1 
"36047","0354.00","1","35620",1917,1 
"36047","0354.00","2","35620",1963,1 
"36047","0354.00","3","35620",2391,1 
"36047","0355.00","1","35620",1891,1 
"36047","0355.00","2","35620",1488,1 
"36047","0355.00","3","35620",1874,1 
"36047","0356.01","1","35620",2912,1 
"36047","0356.02","1","35620",993,1 
"36047","0356.02","2","35620",2299,1 
"36047","0356.02","3","35620",1979,1 
"36047","0357.00","1","35620",2506,1 
"36047","0359.00","1","35620",1443,1 
"36047","0359.00","2","35620",1238,1 
"36047","0359.00","3","35620",2140,1 
"36047","0359.00","4","35620",864,1 
"36047","0360.01","1","35620",1087,1 
"36047","0360.01","2","35620",907,1 
"36047","0360.01","3","35620",1223,1 
"36047","0360.02","1","35620",1898,1 
"36047","0360.02","2","35620",2032,1 
"36047","0361.00","1","35620",605,1 
"36047","0361.00","2","35620",1021,1 
"36047","0361.00","3","35620",982,1 
"36047","0362.00","1","35620",1817,1 
"36047","0362.00","2","35620",1325,1 
"36047","0362.00","3","35620",1062,1 
"36047","0363.00","1","35620",530,1 
"36047","0363.00","2","35620",1403,1 
"36047","0363.00","3","35620",1594,1 
"36047","0363.00","4","35620",581,1 
"36047","0364.00","1","35620",1484,1 
"36047","0364.00","2","35620",921,1 
"36047","0365.01","1","35620",2018,1 
"36047","0365.01","2","35620",606,1 
"36047","0365.02","1","35620",1255,1 
"36047","0366.00","1","35620",1428,1 
"36047","0366.00","2","35620",1767,1 
"36047","0366.00","3","35620",1572,1 
"36047","0367.00","1","35620",1043,1 
"36047","0367.00","2","35620",262,1 
"36047","0369.00","1","35620",1123,1 
"36047","0369.00","2","35620",1120,1 
"36047","0369.00","3","35620",1297,1 
"36047","0369.00","4","35620",1383,1 
"36047","0370.00","1","35620",1156,1 
"36047","0370.00","2","35620",995,1 
"36047","0370.00","3","35620",1158,1 
"36047","0370.00","4","35620",776,1 
"36047","0371.00","1","35620",786,1 
"36047","0371.00","2","35620",875,1 
"36047","0371.00","3","35620",871,1 
"36047","0371.00","4","35620",932,1 
"36047","0371.00","5","35620",656,1 
"36047","0373.00","1","35620",862,1 
"36047","0373.00","2","35620",842,1 
"36047","0373.00","3","35620",888,1 
"36047","0373.00","4","35620",1192,1 
"36047","0374.01","1","35620",1622,1 
"36047","0374.01","2","35620",1326,1 
"36047","0374.01","3","35620",1353,1 
"36047","0374.02","1","35620",1399,1 
"36047","0374.02","2","35620",1394,1 
"36047","0374.02","3","35620",873,1 
"36047","0374.02","4","35620",907,1 
"36047","0375.00","1","35620",776,1 
"36047","0375.00","2","35620",1212,1 
"36047","0375.00","3","35620",922,1 
"36047","0377.00","1","35620",678,1 
"36047","0377.00","2","35620",966,1 
"36047","0377.00","3","35620",915,1 
"36047","0377.00","4","35620",1101,1 
"36047","0379.00","1","35620",1026,1 
"36047","0379.00","2","35620",1453,1 
"36047","0379.00","3","35620",1227,1 
"36047","0381.00","1","35620",1001,1 
"36047","0381.00","2","35620",2265,1 
"36047","0381.00","3","35620",646,1 
"36047","0381.00","4","35620",851,1 
"36047","0382.00","1","35620",1099,1 
"36047","0382.00","2","35620",2401,1 
"36047","0382.00","3","35620",2443,1 
"36047","0383.00","1","35620",1033,1 
"36047","0383.00","2","35620",1212,1 
"36047","0383.00","3","35620",835,1 
"36047","0383.00","4","35620",851,1 
"36047","0385.00","1","35620",1124,1 
"36047","0385.00","2","35620",502,1 
"36047","0385.00","3","35620",1086,1 
"36047","0385.00","4","35620",710,1 
"36047","0386.00","1","35620",2030,1 
"36047","0386.00","2","35620",1447,1 
"36047","0387.00","1","35620",860,1 
"36047","0387.00","2","35620",932,1 
"36047","0387.00","3","35620",1093,1 
"36047","0387.00","4","35620",1125,1 
"36047","0388.00","1","35620",951,1 
"36047","0388.00","2","35620",1271,1 
"36047","0388.00","3","35620",881,1 
"36047","0388.00","4","35620",738,1 
"36047","0389.00","1","35620",1325,1 
"36047","0389.00","2","35620",777,1 
"36047","0389.00","3","35620",671,1 
"36047","0390.00","1","35620",1236,1 
"36047","0390.00","2","35620",1046,1 
"36047","0391.00","1","35620",1157,1 
"36047","0391.00","2","35620",1146,1 
"36047","0392.00","1","35620",1202,1 
"36047","0392.00","2","35620",1554,1 
"36047","0393.00","1","35620",1044,1 
"36047","0393.00","2","35620",1245,1 
"36047","0393.00","3","35620",1260,1 
"36047","0394.00","1","35620",777,1 
"36047","0394.00","2","35620",677,1 
"36047","0394.00","3","35620",987,1 
"36047","0395.00","1","35620",1014,1 
"36047","0395.00","2","35620",1497,1 
"36047","0395.00","3","35620",869,1 
"36047","0396.00","1","35620",955,1 
"36047","0396.00","2","35620",1171,1 
"36047","0397.00","1","35620",1191,1 
"36047","0397.00","2","35620",871,1 
"36047","0397.00","3","35620",1327,1 
"36047","0398.00","1","35620",1551,1 
"36047","0398.00","2","35620",1093,1 
"36047","0399.00","1","35620",1425,1 
"36047","0399.00","2","35620",1315,1 
"36047","0399.00","3","35620",1083,1 
"36047","0400.00","1","35620",1122,1 
"36047","0400.00","2","35620",670,1 
"36047","0400.00","3","35620",1277,1 
"36047","0401.00","1","35620",834,1 
"36047","0401.00","2","35620",1180,1 
"36047","0401.00","3","35620",1504,1 
"36047","0402.00","1","35620",1326,1 
"36047","0402.00","2","35620",1414,1 
"36047","0403.00","1","35620",1245,1 
"36047","0403.00","2","35620",1089,1 
"36047","0403.00","3","35620",1204,1 
"36047","0404.00","1","35620",1237,1 
"36047","0404.00","2","35620",1314,1 
"36047","0405.00","1","35620",856,1 
"36047","0405.00","2","35620",624,1 
"36047","0406.00","1","35620",1181,1 
"36047","0406.00","2","35620",846,1 
"36047","0406.00","3","35620",1157,1 
"36047","0407.00","1","35620",14,1 
"36047","0408.00","1","35620",987,1 
"36047","0408.00","2","35620",1012,1 
"36047","0408.00","3","35620",1567,1 
"36047","0409.00","1","35620",1422,1 
"36047","0409.00","2","35620",1080,1 
"36047","0409.00","3","35620",1250,1 
"36047","0410.00","1","35620",799,1 
"36047","0410.00","2","35620",974,1 
"36047","0411.00","1","35620",1217,1 
"36047","0411.00","2","35620",1113,1 
"36047","0411.00","3","35620",972,1 
"36047","0412.00","1","35620",1394,1 
"36047","0412.00","2","35620",1535,1 
"36047","0413.00","1","35620",1116,1 
"36047","0413.00","2","35620",1289,1 
"36047","0413.00","3","35620",1417,1 
"36047","0414.01","1","35620",641,1 
"36047","0414.01","2","35620",710,1 
"36047","0414.02","1","35620",844,1 
"36047","0414.02","2","35620",768,1 
"36047","0415.00","1","35620",1547,1 
"36047","0415.00","2","35620",1711,1 
"36047","0415.00","3","35620",806,1 
"36047","0416.00","1","35620",1308,1 
"36047","0416.00","2","35620",1016,1 
"36047","0417.00","1","35620",633,1 
"36047","0417.00","2","35620",736,1 
"36047","0417.00","3","35620",1213,1 
"36047","0417.00","4","35620",1027,1 
"36047","0418.00","1","35620",1227,1 
"36047","0418.00","2","35620",1132,1 
"36047","0419.00","1","35620",1839,1 
"36047","0419.00","2","35620",1014,1 
"36047","0419.00","3","35620",917,1 
"36047","0420.00","1","35620",611,1 
"36047","0420.00","2","35620",1285,1 
"36047","0421.00","1","35620",975,1 
"36047","0421.00","2","35620",887,1 
"36047","0421.00","3","35620",1023,1 
"36047","0421.00","4","35620",1035,1 
"36047","0422.00","1","35620",968,1 
"36047","0422.00","2","35620",1632,1 
"36047","0422.00","3","35620",968,1 
"36047","0423.00","1","35620",1807,1 
"36047","0423.00","2","35620",1466,1 
"36047","0423.00","3","35620",944,1 
"36047","0424.00","1","35620",1048,1 
"36047","0424.00","2","35620",1527,1 
"36047","0424.00","3","35620",1091,1 
"36047","0425.00","1","35620",1291,1 
"36047","0425.00","2","35620",662,1 
"36047","0425.00","3","35620",1089,1 
"36047","0426.00","1","35620",1508,1 
"36047","0426.00","2","35620",1492,1 
"36047","0426.00","3","35620",1135,1 
"36047","0427.00","1","35620",1355,1 
"36047","0427.00","2","35620",1619,1 
"36047","0427.00","3","35620",1328,1 
"36047","0427.00","4","35620",772,1 
"36047","0428.00","1","35620",1239,1 
"36047","0428.00","2","35620",1283,1 
"36047","0428.00","3","35620",1335,1 
"36047","0429.00","1","35620",1460,1 
"36047","0429.00","2","35620",1534,1 
"36047","0429.00","3","35620",1200,1 
"36047","0429.00","4","35620",1436,1 
"36047","0430.00","1","35620",1187,1 
"36047","0430.00","2","35620",828,1 
"36047","0430.00","3","35620",1318,1 
"36047","0431.00","1","35620",1087,1 
"36047","0431.00","2","35620",1246,1 
"36047","0431.00","3","35620",1257,1 
"36047","0431.00","4","35620",1523,1 
"36047","0432.00","1","35620",1078,1 
"36047","0432.00","2","35620",1963,1 
"36047","0432.00","3","35620",1209,1 
"36047","0433.00","1","35620",1076,1 
"36047","0433.00","2","35620",1104,1 
"36047","0433.00","3","35620",1884,1 
"36047","0434.00","1","35620",1323,1 
"36047","0434.00","2","35620",1202,1 
"36047","0434.00","3","35620",908,1 
"36047","0435.00","1","35620",1411,1 
"36047","0435.00","2","35620",1611,1 
"36047","0435.00","3","35620",1441,1 
"36047","0436.00","1","35620",1703,1 
"36047","0436.00","2","35620",1095,1 
"36047","0436.00","3","35620",1362,1 
"36047","0437.00","1","35620",1253,1 
"36047","0437.00","2","35620",1576,1 
"36047","0437.00","3","35620",1204,1 
"36047","0437.00","4","35620",1207,1 
"36047","0438.00","1","35620",1008,1 
"36047","0438.00","2","35620",1473,1 
"36047","0439.00","1","35620",1424,1 
"36047","0439.00","2","35620",1419,1 
"36047","0439.00","3","35620",986,1 
"36047","0440.00","1","35620",906,1 
"36047","0440.00","2","35620",952,1 
"36047","0440.00","3","35620",1022,1 
"36047","0441.00","1","35620",1861,1 
"36047","0441.00","2","35620",1982,1 
"36047","0441.00","3","35620",1800,1 
"36047","0442.00","1","35620",1413,1 
"36047","0442.00","2","35620",1245,1 
"36047","0443.00","1","35620",1534,1 
"36047","0443.00","2","35620",1493,1 
"36047","0443.00","3","35620",1485,1 
"36047","0443.00","4","35620",1045,1 
"36047","0444.00","1","35620",1024,1 
"36047","0444.00","2","35620",1206,1 
"36047","0444.00","3","35620",1106,1 
"36047","0445.00","1","35620",1337,1 
"36047","0445.00","2","35620",1552,1 
"36047","0445.00","3","35620",1557,1 
"36047","0446.00","1","35620",955,1 
"36047","0446.00","2","35620",954,1 
"36047","0447.00","1","35620",1512,1 
"36047","0447.00","2","35620",798,1 
"36047","0448.00","1","35620",597,1 
"36047","0448.00","2","35620",1318,1 
"36047","0449.00","1","35620",436,1 
"36047","0449.00","2","35620",1830,1 
"36047","0449.00","3","35620",649,1 
"36047","0449.00","4","35620",17,1 
"36047","0450.00","1","35620",673,1 
"36047","0452.00","1","35620",1287,1 
"36047","0452.00","2","35620",1414,1 
"36047","0453.00","1","35620",1351,1 
"36047","0453.00","2","35620",666,1 
"36047","0454.00","1","35620",947,1 
"36047","0454.00","2","35620",905,1 
"36047","0456.00","1","35620",926,1 
"36047","0456.00","2","35620",1431,1 
"36047","0458.00","1","35620",763,1 
"36047","0458.00","2","35620",727,1 
"36047","0460.00","1","35620",1378,1 
"36047","0460.00","2","35620",1706,1 
"36047","0460.00","3","35620",645,1 
"36047","0462.01","1","35620",1565,1 
"36047","0462.01","2","35620",1067,1 
"36047","0462.02","1","35620",869,1 
"36047","0462.02","2","35620",934,1 
"36047","0464.00","1","35620",1344,1 
"36047","0464.00","2","35620",1494,1 
"36047","0468.00","1","35620",2054,1 
"36047","0470.00","1","35620",1602,1 
"36047","0470.00","2","35620",1284,1 
"36047","0472.00","1","35620",942,1 
"36047","0472.00","2","35620",1162,1 
"36047","0472.00","3","35620",1037,1 
"36047","0474.00","1","35620",1732,1 
"36047","0474.00","2","35620",1237,1 
"36047","0476.00","1","35620",1004,1 
"36047","0476.00","2","35620",1060,1 
"36047","0476.00","3","35620",1582,1 
"36047","0477.00","1","35620",1268,1 
"36047","0477.00","2","35620",2050,1 
"36047","0478.00","1","35620",1368,1 
"36047","0478.00","2","35620",1657,1 
"36047","0478.00","3","35620",1823,1 
"36047","0480.00","1","35620",1691,1 
"36047","0480.00","2","35620",2078,1 
"36047","0481.00","1","35620",678,1 
"36047","0481.00","2","35620",667,1 
"36047","0481.00","3","35620",1433,1 
"36047","0482.00","1","35620",1270,1 
"36047","0482.00","2","35620",871,1 
"36047","0482.00","3","35620",1284,1 
"36047","0482.00","4","35620",1906,1 
"36047","0484.00","1","35620",2361,1 
"36047","0484.00","2","35620",1671,1 
"36047","0484.00","3","35620",1449,1 
"36047","0485.00","1","35620",1006,1 
"36047","0485.00","2","35620",1504,1 
"36047","0486.00","1","35620",1227,1 
"36047","0486.00","2","35620",1219,1 
"36047","0486.00","3","35620",1122,1 
"36047","0488.00","1","35620",1353,1 
"36047","0488.00","2","35620",1294,1 
"36047","0488.00","3","35620",1748,1 
"36047","0489.00","1","35620",1213,1 
"36047","0489.00","2","35620",861,1 
"36047","0489.00","3","35620",1965,1 
"36047","0490.00","1","35620",2530,1 
"36047","0490.00","2","35620",2363,1 
"36047","0490.00","3","35620",1006,1 
"36047","0491.00","1","35620",1921,1 
"36047","0491.00","2","35620",660,1 
"36047","0491.00","3","35620",2025,1 
"36047","0491.00","4","35620",1812,1 
"36047","0492.00","1","35620",1055,1 
"36047","0492.00","2","35620",1364,1 
"36047","0492.00","3","35620",1076,1 
"36047","0493.00","1","35620",2160,1 
"36047","0493.00","2","35620",1432,1 
"36047","0493.00","3","35620",923,1 
"36047","0493.00","4","35620",1698,1 
"36047","0493.00","5","35620",1412,1 
"36047","0494.00","1","35620",1174,1 
"36047","0494.00","2","35620",1680,1 
"36047","0494.00","3","35620",1725,1 
"36047","0494.00","4","35620",729,1 
"36047","0495.00","1","35620",813,1 
"36047","0495.00","2","35620",943,1 
"36047","0495.00","3","35620",847,1 
"36047","0496.00","1","35620",1659,1 
"36047","0496.00","2","35620",1497,1 
"36047","0496.00","3","35620",1357,1 
"36047","0497.00","1","35620",750,1 
"36047","0497.00","2","35620",830,1 
"36047","0497.00","3","35620",1065,1 
"36047","0498.00","1","35620",1487,1 
"36047","0498.00","2","35620",1720,1 
"36047","0498.00","3","35620",1025,1 
"36047","0499.00","1","35620",781,1 
"36047","0499.00","2","35620",972,1 
"36047","0500.00","1","35620",866,1 
"36047","0500.00","2","35620",1061,1 
"36047","0500.00","3","35620",1547,1 
"36047","0501.00","1","35620",870,1 
"36047","0501.00","2","35620",1016,1 
"36047","0501.00","3","35620",900,1 
"36047","0502.02","1","35620",1138,1 
"36047","0502.02","2","35620",1063,1 
"36047","0503.00","1","35620",802,1 
"36047","0503.00","2","35620",978,1 
"36047","0503.00","3","35620",802,1 
"36047","0504.00","1","35620",1074,1 
"36047","0504.00","2","35620",1419,1 
"36047","0504.00","3","35620",2034,1 
"36047","0505.00","1","35620",1537,1 
"36047","0505.00","2","35620",1131,1 
"36047","0505.00","3","35620",1495,1 
"36047","0506.00","1","35620",1560,1 
"36047","0506.00","2","35620",912,1 
"36047","0506.00","3","35620",1808,1 
"36047","0506.00","4","35620",1736,1 
"36047","0507.00","1","35620",2288,1 
"36047","0508.01","1","35620",1416,1 
"36047","0508.01","2","35620",2664,1 
"36047","0508.03","1","35620",2464,1 
"36047","0508.04","1","35620",1584,1 
"36047","0508.04","2","35620",2062,1 
"36047","0508.04","3","35620",2604,1 
"36047","0509.00","1","35620",1644,1 
"36047","0509.00","2","35620",2050,1 
"36047","0510.01","1","35620",1879,1 
"36047","0510.01","2","35620",2047,1 
"36047","0510.02","1","35620",1901,1 
"36047","0510.02","2","35620",1581,1 
"36047","0510.02","3","35620",1243,1 
"36047","0511.00","1","35620",1734,1 
"36047","0511.00","2","35620",829,1 
"36047","0511.00","3","35620",1370,1 
"36047","0512.00","1","35620",1847,1 
"36047","0512.00","2","35620",1638,1 
"36047","0512.00","3","35620",1499,1 
"36047","0512.00","4","35620",1414,1 
"36047","0513.00","1","35620",989,1 
"36047","0513.00","2","35620",1085,1 
"36047","0513.00","3","35620",1271,1 
"36047","0513.00","4","35620",987,1 
"36047","0514.00","1","35620",911,1 
"36047","0514.00","2","35620",2047,1 
"36047","0514.00","3","35620",2395,1 
"36047","0514.00","4","35620",2013,1 
"36047","0515.00","1","35620",1372,1 
"36047","0516.01","1","35620",1741,1 
"36047","0516.01","2","35620",1711,1 
"36047","0516.01","3","35620",2280,1 
