"county","tract","bg","ur","pop10","afact"
"County code","Tract","Block group","Urban/rural","Population (2010)","bg to ur allocation factor"
"06111","0075.05","2","U",1789,1 
"06111","0075.06","1","R",683,0.5919 
"06111","0075.06","1","U",471,0.4081 
"06111","0075.06","2","U",1863,1 
"06111","0075.06","3","U",1044,1 
"06111","0075.06","4","U",2140,1 
"06111","0075.06","5","U",1313,1 
"06111","0075.07","1","R",10,0.0044 
"06111","0075.07","1","U",2282,0.9956 
"06111","0075.07","2","U",858,1 
"06111","0075.07","3","U",3808,1 
"06111","0075.08","1","U",1211,1 
"06111","0075.08","2","U",2511,1 
"06111","0075.09","1","U",1631,1 
"06111","0075.09","2","U",2530,1 
"06111","0075.10","1","R",4,0.0019 
"06111","0075.10","1","U",2071,0.9981 
"06111","0075.10","2","R",60,0.0253 
"06111","0075.10","2","U",2311,0.9747 
"06111","0075.10","3","U",2119,1 
"06111","0075.11","1","R",64,0.04 
"06111","0075.11","1","U",1536,0.96 
"06111","0075.11","2","R",223,0.3585 
"06111","0075.11","2","U",399,0.6415 
"06111","0075.12","1","R",286,0.0934 
"06111","0075.12","1","U",2776,0.9066 
"06111","0075.12","2","U",2293,1 
"06111","0075.13","1","U",1681,1 
"06111","0075.14","1","U",1480,1 
"06111","0075.14","2","U",1765,1 
"06111","0075.14","3","U",3283,1 
"06111","0076.06","1","R",1187,0.7633 
"06111","0076.06","1","U",368,0.2367 
"06111","0076.07","1","R",30,0.0112 
"06111","0076.07","1","U",2639,0.9888 
"06111","0076.07","2","R",29,0.0083 
"06111","0076.07","2","U",3454,0.9917 
"06111","0076.09","1","U",2590,1 
"06111","0076.10","1","U",2246,1 
"06111","0076.10","2","U",2872,1 
"06111","0076.11","1","U",3722,1 
"06111","0076.11","2","U",653,1 
"06111","0076.12","1","U",2912,1 
"06111","0076.12","2","U",1850,1 
"06111","0076.13","1","R",45,0.0236 
"06111","0076.13","1","U",1862,0.9764 
"06111","0076.13","2","R",152,0.0764 
"06111","0076.13","2","U",1837,0.9236 
"06111","0076.14","1","R",317,0.1817 
"06111","0076.14","1","U",1428,0.8183 
"06111","0076.14","2","R",206,0.0991 
"06111","0076.14","2","U",1872,0.9009 
"06111","0076.14","3","U",1196,1 
"06111","0076.14","4","U",2457,1 
"06111","0077.00","1","U",2106,1 
"06111","0077.00","2","U",1957,1 
"06111","0077.00","3","U",1925,1 
"06111","0078.00","1","U",2608,1 
"06111","0078.00","2","U",1511,1 
"06111","0079.01","1","U",2357,1 
"06111","0079.01","2","U",1193,1 
"06111","0079.01","3","U",1851,1 
"06111","0079.03","1","U",4855,1 
"06111","0079.04","1","U",1590,1 
"06111","0079.04","2","U",1079,1 
"06111","0079.04","3","U",1498,1 
"06111","0079.04","4","U",725,1 
"06111","0079.04","5","U",939,1 
"06111","0080.01","1","U",1620,1 
"06111","0080.01","2","U",1711,1 
"06111","0080.02","1","U",1520,1 
"06111","0080.02","2","U",2391,1 
"06111","0080.02","3","U",916,1 
"06111","0080.04","1","U",1764,1 
"06111","0080.04","2","U",1419,1 
"06111","0080.04","3","U",922,1 
"06111","0080.04","4","U",1051,1 
"06111","0080.05","1","U",1737,1 
"06111","0080.05","2","U",1051,1 
"06111","0081.01","1","U",1872,1 
"06111","0081.01","2","U",1561,1 
"06111","0082.01","1","U",1824,1 
"06111","0082.01","2","U",2491,1 
"06111","0082.02","1","U",1361,1 
"06111","0082.02","2","U",1194,1 
"06111","0082.02","3","U",1798,1 
"06111","0083.02","1","U",2417,1 
"06111","0083.02","2","U",2963,1 
"06111","0083.03","1","U",952,1 
"06111","0083.03","2","U",2815,1 
"06111","0083.04","1","U",1824,1 
"06111","0083.04","2","U",1948,1 
"06111","0083.04","3","U",1712,1 
"06111","0083.05","1","R",1,0.0003 
"06111","0083.05","1","U",3818,0.9997 
"06111","0083.06","1","U",612,1 
"06111","0083.06","2","U",1125,1 
"06111","0083.06","3","U",1977,1 
"06111","0084.01","1","U",2038,1 
"06111","0084.01","2","U",1362,1 
"06111","0084.01","3","U",1908,1 
"06111","0084.02","1","R",116,0.0598 
"06111","0084.02","1","U",1825,0.9402 
"06111","0084.02","2","U",1452,1 
"06111","0084.02","3","U",884,1 
"06111","0084.02","4","U",833,1 
"06111","0085.00","1","U",2436,1 
"06111","0085.00","2","U",2500,1 
"06111","0085.00","3","R",457,0.1312 
"06111","0085.00","3","U",3027,0.8688 
"06111","0086.00","1","U",3315,1 
"06111","0086.00","2","U",2670,1 
"06111","0086.00","3","U",676,1 
"06111","0086.00","4","U",1321,1 
"06111","0087.00","1","U",1759,1 
"06111","0087.00","2","U",3050,1 
"06111","0087.00","3","U",1615,1 
"06111","0088.00","1","U",3318,1 
"06111","0088.00","2","U",2314,1 
"06111","0089.00","1","U",1541,1 
"06111","0089.00","2","U",2049,1 
"06111","0091.00","1","U",1642,1 
"06111","0091.00","2","U",1224,1 
"06111","0091.00","3","U",707,1 
"06111","0091.00","4","U",1706,1 
"06111","9800.00","1","R",56,1 
"06113","0101.01","1","U",1140,1 
"06113","0101.01","2","U",1460,1 
"06113","0101.01","3","U",2754,1 
"06113","0101.01","4","U",1291,1 
"06113","0101.02","1","R",263,0.1301 
"06113","0101.02","1","U",1758,0.8699 
"06113","0101.02","2","U",1623,1 
"06113","0101.02","3","U",1109,1 
"06113","0101.02","4","U",2949,1 
"06113","0102.01","1","U",1437,1 
"06113","0102.01","2","U",1101,1 
"06113","0102.03","1","U",1420,1 
"06113","0102.03","2","U",2104,1 
"06113","0102.03","3","U",1530,1 
"06113","0102.03","4","U",343,1 
"06113","0102.04","1","U",2724,1 
"06113","0102.04","2","U",809,1 
"06113","0102.04","3","U",1389,1 
"06113","0103.02","1","U",1387,1 
"06113","0103.02","2","U",1799,1 
"06113","0103.02","3","U",4084,1 
"06113","0103.10","1","U",2837,1 
"06113","0103.10","2","U",1796,1 
"06113","0103.10","3","U",852,1 
"06113","0103.12","1","U",2662,1 
"06113","0103.12","2","U",1696,1 
"06113","0103.12","3","U",772,1 
"06113","0104.01","1","U",619,1 
"06113","0104.01","2","R",431,0.1634 
"06113","0104.01","2","U",2207,0.8366 
"06113","0104.01","3","R",1275,1 
"06113","0104.02","1","R",324,0.203 
"06113","0104.02","1","U",1272,0.797 
"06113","0104.02","2","R",69,0.0309 
"06113","0104.02","2","U",2167,0.9691 
"06113","0105.01","1","R",52,0.0138 
"06113","0105.01","1","U",3726,0.9862 
"06113","0105.01","2","U",2144,1 
"06113","0105.05","1","R",896,0.9363 
"06113","0105.05","1","U",61,0.0637 
"06113","0105.05","2","R",140,1 
"06113","0105.05","3","R",21,0.0057 
"06113","0105.05","3","U",3689,0.9943 
"06113","0105.08","1","U",2453,1 
"06113","0105.09","1","U",1524,1 
"06113","0105.09","2","U",1947,1 
"06113","0105.10","1","U",812,1 
"06113","0105.10","2","U",1962,1 
"06113","0105.10","3","U",1447,1 
"06113","0105.10","4","U",1046,1 
"06113","0105.11","1","U",1111,1 
"06113","0105.11","2","U",2024,1 
"06113","0105.12","1","U",1925,1 
"06113","0105.12","2","U",1481,1 
"06113","0105.13","1","U",1308,1 
"06113","0105.13","2","U",1509,1 
"06113","0106.02","1","U",2191,1 
"06113","0106.02","2","U",1246,1 
"06113","0106.02","3","U",1174,1 
"06113","0106.02","4","U",1004,1 
"06113","0106.05","1","U",2263,1 
"06113","0106.05","2","U",1296,1 
"06113","0106.06","1","U",1737,1 
"06113","0106.06","2","U",1678,1 
"06113","0106.06","3","U",915,1 
"06113","0106.06","4","U",2720,1 
"06113","0106.06","5","U",852,1 
"06113","0106.07","1","U",1300,1 
"06113","0106.07","2","U",840,1 
"06113","0106.07","3","U",1955,1 
"06113","0106.08","1","U",1442,1 
"06113","0106.08","2","U",3673,1 
"06113","0106.08","3","U",767,1 
"06113","0107.01","1","U",968,1 
"06113","0107.01","2","U",1952,1 
"06113","0107.01","3","U",741,1 
"06113","0107.01","4","U",964,1 
"06113","0107.03","1","U",541,1 
"06113","0107.03","2","U",1874,1 
"06113","0107.03","3","U",2347,1 
"06113","0107.03","4","U",1092,1 
"06113","0107.04","1","U",2267,1 
"06113","0108.00","1","U",1443,1 
"06113","0108.00","2","U",1425,1 
"06113","0108.00","3","U",1013,1 
"06113","0109.01","1","U",2381,1 
"06113","0109.01","2","U",988,1 
"06113","0109.01","3","U",1942,1 
"06113","0109.02","1","U",2012,1 
"06113","0109.02","2","U",2353,1 
"06113","0109.02","3","U",1824,1 
"06113","0110.01","1","U",2200,1 
"06113","0110.01","2","U",2214,1 
"06113","0110.01","3","U",2050,1 
"06113","0110.02","1","U",1090,1 
"06113","0110.02","2","U",957,1 
"06113","0110.02","3","U",1046,1 
"06113","0111.01","1","U",1596,1 
"06113","0111.01","2","U",1474,1 
"06113","0111.02","1","U",2895,1 
"06113","0111.02","2","U",1989,1 
"06113","0111.03","1","U",1771,1 
"06113","0111.03","2","U",1347,1 
"06113","0112.03","1","U",1500,1 
"06113","0112.03","2","U",1061,1 
"06113","0112.04","1","U",1691,1 
"06113","0112.04","2","U",1828,1 
"06113","0112.04","3","U",1153,1 
"06113","0112.05","1","U",2642,1 
"06113","0112.05","2","U",1631,1 
"06113","0112.05","3","U",1122,1 
"06113","0112.05","4","U",1642,1 
"06113","0112.05","5","U",1086,1 
"06113","0112.06","1","R",328,0.3546 
"06113","0112.06","1","U",597,0.6454 
"06113","0112.06","2","R",2696,1 
"06113","0112.06","3","R",158,0.0426 
"06113","0112.06","3","U",3550,0.9574 
"06113","0113.00","1","R",588,0.5455 
"06113","0113.00","1","U",490,0.4545 
"06113","0113.00","2","R",400,0.4551 
"06113","0113.00","2","U",479,0.5449 
"06113","0113.00","3","R",11,0.0033 
"06113","0113.00","3","U",3273,0.9967 
"06113","0113.00","4","R",25,0.0169 
"06113","0113.00","4","U",1456,0.9831 
"06113","0113.00","5","U",1384,1 
"06113","0114.00","1","R",1314,1 
"06113","0114.00","2","R",1593,1 
"06113","0114.00","3","R",1286,1 
"06113","0115.00","1","R",630,1 
"06113","0115.00","2","R",862,0.9942 
"06113","0115.00","2","U",5,0.0058 
"06113","0115.00","3","R",19,0.0087 
"06113","0115.00","3","U",2159,0.9913 
"06113","0115.00","4","R",254,0.289 
"06113","0115.00","4","U",625,0.711 
"06113","0115.00","5","R",283,0.3671 
"06113","0115.00","5","U",488,0.6329 
"06115","0401.00","1","R",26,0.035 
"06115","0401.00","1","U",717,0.965 
"06115","0401.00","2","U",862,1 
"06115","0401.00","3","U",940,1 
"06115","0401.00","4","U",745,1 
"06115","0401.00","5","U",1325,1 
"06115","0402.00","1","U",1335,1 
"06115","0402.00","2","U",1795,1 
"06115","0402.00","3","U",924,1 
"06115","0402.00","4","U",946,1 
"06115","0402.00","5","U",946,1 
"06115","0402.00","6","U",1037,1 
"06115","0402.00","7","U",784,1 
"06115","0403.01","1","U",3366,1 
"06115","0403.02","1","U",2143,1 
"06115","0403.03","1","U",5253,1 
"06115","0403.03","2","U",1302,1 
"06115","0404.00","1","U",1881,1 
"06115","0404.00","2","U",1688,1 
"06115","0404.00","3","R",440,0.2235 
"06115","0404.00","3","U",1529,0.7765 
"06115","0405.00","1","U",1404,1 
"06115","0405.00","2","U",1574,1 
"06115","0405.00","3","U",1133,1 
"06115","0406.00","1","U",1651,1 
"06115","0406.00","2","U",1214,1 
"06115","0406.00","3","U",1390,1 
"06115","0406.00","4","U",830,1 
"06115","0406.00","5","U",1045,1 
"06115","0407.00","1","R",227,0.1324 
"06115","0407.00","1","U",1487,0.8676 
"06115","0407.00","2","R",121,0.0519 
"06115","0407.00","2","U",2210,0.9481 
"06115","0407.00","3","R",244,0.3275 
"06115","0407.00","3","U",501,0.6725 
"06115","0407.00","4","R",203,0.07 
"06115","0407.00","4","U",2695,0.93 
"06115","0407.00","5","R",634,0.1987 
"06115","0407.00","5","U",2557,0.8013 
"06115","0408.00","1","R",439,0.1891 
"06115","0408.00","1","U",1883,0.8109 
"06115","0408.00","2","R",84,0.1433 
"06115","0408.00","2","U",502,0.8567 
"06115","0408.00","3","R",276,0.2083 
"06115","0408.00","3","U",1049,0.7917 
"06115","0409.01","1","R",1414,1 
"06115","0409.01","2","R",778,0.5683 
"06115","0409.01","2","U",591,0.4317 
"06115","0409.02","1","R",1056,1 
"06115","0409.02","2","R",158,1 
"06115","0409.02","3","R",523,1 
"06115","0410.00","1","R",2317,1 
"06115","0410.00","2","R",1597,1 
"06115","0410.00","3","R",1384,1 
"06115","0410.00","4","R",1107,1 
"06115","0410.00","5","R",952,1 
"06115","0411.00","1","R",1115,1 
"06115","0411.00","2","R",1573,1 
"06115","0411.00","3","R",1262,1 
"06115","0411.00","4","R",991,1 
"08001","0078.01","1","U",1355,1 
"08001","0078.01","2","U",2377,1 
"08001","0078.02","1","U",1275,1 
"08001","0078.02","2","U",1133,1 
"08001","0078.02","3","U",1350,1 
"08001","0079.00","1","U",1668,1 
"08001","0079.00","2","U",780,1 
"08001","0079.00","3","U",1119,1 
"08001","0079.00","4","U",1988,1 
"08001","0080.00","1","U",740,1 
"08001","0080.00","2","U",1408,1 
"08001","0080.00","3","U",873,1 
"08001","0080.00","4","U",787,1 
"08001","0080.00","5","U",877,1 
"08001","0080.00","6","U",1057,1 
"08001","0081.00","1","U",854,1 
"08001","0082.00","1","U",1955,1 
"08001","0082.00","2","U",2174,1 
"08001","0082.00","3","U",1355,1 
"08001","0083.08","1","U",1307,1 
"08001","0083.08","2","U",1686,1 
"08001","0083.08","3","U",2564,1 
"08001","0083.09","1","U",589,1 
"08001","0083.09","2","U",1431,1 
"08001","0083.09","3","U",1234,1 
"08001","0083.53","1","R",155,0.9748 
"08001","0083.53","1","U",4,0.0252 
"08001","0083.53","2","U",1637,1 
"08001","0083.53","3","U",1271,1 
"08001","0083.53","4","U",1775,1 
"08001","0083.53","5","U",1202,1 
"08001","0084.01","1","R",2288,1 
"08001","0084.01","2","R",2027,1 
"08001","0084.02","1","R",3000,1 
"08001","0084.02","2","R",1352,1 
"08001","0085.05","1","U",1263,1 
"08001","0085.05","2","U",1022,1 
"08001","0085.05","3","U",1347,1 
"08001","0085.05","4","U",1159,1 
"08001","0085.05","5","U",1077,1 
"08001","0085.05","6","U",787,1 
"08001","0085.06","1","U",1463,1 
"08001","0085.06","2","U",968,1 
"08001","0085.06","3","U",2660,1 
"08001","0085.06","4","U",292,1 
"08001","0085.07","1","U",1550,1 
"08001","0085.07","2","U",1240,1 
"08001","0085.07","3","U",879,1 
"08001","0085.07","4","U",1344,1 
"08001","0085.07","5","U",1086,1 
"08001","0085.08","1","U",1202,1 
"08001","0085.08","2","U",2259,1 
"08001","0085.08","3","U",1881,1 
"08001","0085.23","1","R",253,0.4819 
"08001","0085.23","1","U",272,0.5181 
"08001","0085.23","2","R",3519,0.8303 
"08001","0085.23","2","U",719,0.1697 
"08001","0085.23","3","R",588,0.2083 
"08001","0085.23","3","U",2235,0.7917 
"08001","0085.24","1","U",1785,1 
"08001","0085.24","2","U",1482,1 
"08001","0085.24","3","U",1436,1 
"08001","0085.24","4","U",1772,1 
"08001","0085.24","5","U",1339,1 
"08001","0085.26","1","U",1948,1 
"08001","0085.26","2","U",1174,1 
"08001","0085.26","3","U",1335,1 
"08001","0085.26","4","U",977,1 
"08001","0085.26","5","U",1308,1 
"08001","0085.29","1","U",2222,1 
"08001","0085.29","2","U",2893,1 
"08001","0085.29","3","U",2331,1 
"08001","0085.33","1","U",3065,1 
"08001","0085.33","2","U",4585,1 
"08001","0085.34","1","U",1599,1 
"08001","0085.34","2","U",1253,1 
"08001","0085.34","3","U",1431,1 
"08001","0085.35","1","U",3298,1 
"08001","0085.36","1","R",660,0.2702 
"08001","0085.36","1","U",1783,0.7298 
"08001","0085.37","1","U",6047,1 
"08001","0085.38","2","R",226,0.0426 
"08001","0085.38","2","U",5079,0.9574 
"08001","0085.39","1","R",101,0.012 
"08001","0085.39","1","U",8336,0.988 
"08001","0085.40","1","R",146,0.0228 
"08001","0085.40","1","U",6262,0.9772 
"08001","0085.41","1","R",475,0.1111 
"08001","0085.41","1","U",3802,0.8889 
"08001","0085.42","1","R",230,0.0608 
"08001","0085.42","1","U",3556,0.9392 
"08001","0085.42","2","R",2,0.0006 
"08001","0085.42","2","U",3248,0.9994 
"08001","0085.43","1","U",2135,1 
"08001","0085.43","2","U",1195,1 
"08001","0085.43","3","U",1661,1 
"08001","0085.43","4","U",561,1 
"08001","0085.43","5","U",1383,1 
"08001","0085.44","1","U",4181,1 
"08001","0085.45","1","U",1619,1 
"08001","0085.45","2","U",1365,1 
"08001","0085.45","3","U",1558,1 
"08001","0085.45","4","U",1299,1 
"08001","0085.45","5","U",928,1 
"08001","0085.46","1","U",1208,1 
"08001","0085.46","2","U",1704,1 
"08001","0085.47","1","U",1168,1 
"08001","0085.47","2","U",2357,1 
"08001","0085.48","1","U",1499,1 
"08001","0085.49","1","U",2609,1 
"08001","0085.49","2","U",1297,1 
"08001","0085.50","1","U",1715,1 
"08001","0085.50","2","U",1314,1 
"08001","0085.50","3","U",3572,1 
"08001","0085.50","4","U",1386,1 
"08001","0085.51","1","R",96,0.1681 
"08001","0085.51","1","U",475,0.8319 
"08001","0086.03","1","U",2055,1 
"08001","0086.04","1","U",3162,1 
"08001","0086.04","2","U",1761,1 
"08001","0086.05","1","U",1866,1 
"08001","0086.05","2","U",1813,1 
"08001","0086.06","1","U",1607,1 
"08001","0086.06","2","U",1269,1 
"08001","0086.06","3","U",3055,1 
"08001","0087.05","1","U",1841,1 
"08001","0087.05","2","U",1147,1 
"08001","0087.05","3","U",760,1 
"08001","0087.05","4","U",1173,1 
"08001","0087.06","1","U",1533,1 
"08001","0087.06","2","U",2166,1 
"08001","0087.06","3","U",1737,1 
"08001","0087.09","1","U",1190,1 
"08001","0087.09","2","U",1683,1 
"08001","0087.09","3","U",1245,1 
"08001","0087.09","4","U",1463,1 
"08001","0087.09","5","U",2075,1 
"08001","0088.01","1","U",727,1 
"08001","0088.01","2","U",2092,1 
"08001","0088.01","3","U",1933,1 
"08001","0088.02","1","U",1428,1 
"08001","0088.02","2","U",1720,1 
"08001","0088.02","3","U",927,1 
"08001","0089.01","1","U",960,1 
"08001","0089.01","2","U",1356,1 
"08001","0090.01","1","U",2172,1 
"08001","0090.01","2","U",2473,1 
"08001","0090.02","1","U",3081,1 
"08001","0090.02","2","U",2066,1 
"08001","0090.02","3","U",1298,1 
"08001","0090.02","4","U",1547,1 
"08001","0090.02","5","U",1211,1 
"08001","0091.01","1","U",1808,1 
"08001","0091.01","2","U",1426,1 
"08001","0091.01","3","U",878,1 
"08001","0091.03","1","U",2183,1 
"08001","0091.03","2","U",1279,1 
"08001","0091.04","1","U",2457,1 
"08001","0091.04","2","U",2743,1 
"08001","0092.02","1","U",1847,1 
"08001","0092.02","2","U",1267,1 
"08001","0092.02","3","U",1128,1 
"08001","0092.03","1","U",850,1 
"08001","0092.03","2","U",1310,1 
"08001","0092.03","3","U",2062,1 
"08001","0092.04","1","U",3353,1 
"08001","0092.04","2","U",1535,1 
"08001","0092.04","3","U",1612,1 
"08001","0092.06","1","U",2021,1 
"08001","0092.07","1","U",2816,1 
"08001","0092.07","2","U",1613,1 
"08001","0093.04","1","U",811,1 
"08001","0093.04","2","U",980,1 
"08001","0093.04","3","U",1233,1 
"08001","0093.04","4","U",1089,1 
"08001","0093.04","5","U",1287,1 
"08001","0093.06","1","U",1656,1 
"08001","0093.06","2","U",2036,1 
"08001","0093.07","1","U",2005,1 
"08001","0093.07","2","U",1769,1 
"08001","0093.08","1","U",843,1 
"08001","0093.08","2","U",971,1 
"08001","0093.08","3","U",990,1 
"08001","0093.08","4","U",1283,1 
"08001","0093.09","1","U",2462,1 
"08001","0093.09","2","U",1151,1 
"08001","0093.10","1","U",1435,1 
"08001","0093.10","2","U",1086,1 
"08001","0093.10","3","U",1093,1 
"08001","0093.10","4","U",2213,1 
"08001","0093.16","1","U",1635,1 
"08001","0093.16","2","U",1374,1 
"08001","0093.16","3","U",827,1 
"08001","0093.16","4","U",994,1 
"08001","0093.16","5","U",921,1 
"08001","0093.18","1","U",2697,1 
"08001","0093.18","2","U",2967,1 
"08001","0093.19","1","U",946,1 
"08001","0093.19","2","U",719,1 
"08001","0093.19","3","U",940,1 
"08001","0093.20","1","U",1283,1 
"08001","0093.20","2","U",1389,1 
"08001","0093.21","1","U",1624,1 
"08001","0093.21","2","U",1012,1 
"08001","0093.21","3","U",1146,1 
"08001","0093.22","1","U",2061,1 
"08001","0093.22","2","U",2185,1 
"08001","0093.23","1","U",1247,1 
"08001","0093.23","2","U",933,1 
"08001","0093.23","3","U",860,1 
"08001","0093.23","4","U",688,1 
"08001","0093.25","1","U",1523,1 
"08001","0093.25","2","U",1684,1 
"08001","0093.25","3","U",1856,1 
"08001","0093.26","1","U",1285,1 
"08001","0093.26","2","U",1269,1 
"08001","0093.27","1","U",1077,1 
"08001","0093.27","2","U",1247,1 
"08001","0093.27","3","U",1085,1 
"08001","0093.27","4","U",715,1 
"08001","0094.01","1","U",1350,1 
"08001","0094.01","2","U",1604,1 
"08001","0094.01","3","U",1949,1 
"08001","0094.06","1","U",1968,1 
"08001","0094.06","2","U",2291,1 
"08001","0094.07","1","U",2315,1 
"08001","0094.07","2","U",1666,1 
"08001","0094.07","3","U",1246,1 
"08001","0094.08","1","U",4260,1 
"08001","0094.09","1","U",2243,1 
"08001","0094.09","2","U",3005,1 
"08001","0094.10","1","U",1926,1 
"08001","0094.10","2","U",1390,1 
"08001","0094.11","1","U",1467,1 
"08001","0094.11","2","U",1492,1 
"08001","0095.01","1","U",1240,1 
"08001","0095.01","2","U",1916,1 
"08001","0095.02","1","U",1373,1 
"08001","0095.02","2","U",1396,1 
"08001","0095.02","3","U",864,1 
"08001","0095.53","1","U",2026,1 
"08001","0095.53","2","U",933,1 
"08001","0096.03","1","U",1698,1 
"08001","0096.03","2","U",653,1 
"08001","0096.03","3","U",937,1 
"08001","0096.03","4","U",617,1 
"08001","0096.03","5","U",2016,1 
"08001","0096.04","1","U",2290,1 
"08001","0096.04","2","U",2279,1 
"08001","0096.06","1","U",1640,1 
"08001","0096.06","2","U",1154,1 
"08001","0096.07","1","U",1216,1 
"08001","0096.07","2","U",1618,1 
"08001","0096.07","3","U",2097,1 
"08001","0096.08","1","U",1255,1 
"08001","0096.08","2","U",1594,1 
"08001","0097.51","1","U",2400,1 
"08001","0097.51","2","U",1226,1 
"08001","0097.52","1","U",1640,1 
"08001","0097.52","2","U",1421,1 
"08001","0150.00","1","U",1396,1 
"08001","0150.00","2","U",1099,1 
"08001","0600.00","1","R",450,0.1263 
"08001","0600.00","1","U",3113,0.8737 
"08001","0600.00","2","R",77,0.065 
"08001","0600.00","2","U",1107,0.935 
"08001","0601.00","1","U",2745,1 
"08001","0601.00","2","U",3425,1 
"08001","0602.00","1","U",2717,1 
"08001","0602.00","2","U",964,1 
"08001","0612.00","1","R",343,0.2651 
"08001","0612.00","1","U",951,0.7349 
"08003","9600.00","1","R",720,1 
"08003","9600.00","2","R",1055,1 
"08003","9601.00","1","R",836,1 
"08003","9601.00","2","R",771,1 
"08003","9601.00","3","R",925,1 
"08003","9602.00","1","R",70,0.0571 
"08003","9602.00","1","U",1156,0.9429 
"08003","9602.00","2","R",46,0.062 
"08003","9602.00","2","U",696,0.938 
"08003","9602.00","3","R",546,0.4919 
"08003","9602.00","3","U",564,0.5081 
"08003","9602.00","4","U",1524,1 
"08003","9602.00","5","U",762,1 
"08003","9602.00","6","U",978,1 
"08003","9603.00","1","R",630,0.3849 
"08003","9603.00","1","U",1007,0.6151 
"08003","9603.00","2","R",88,0.0459 
"08003","9603.00","2","U",1830,0.9541 
"08003","9603.00","3","U",556,1 
"08003","9603.00","4","R",7,0.0102 
"08003","9603.00","4","U",678,0.9898 
"08005","0049.51","1","U",1883,1 
"08005","0049.52","1","U",977,1 
"08005","0049.52","2","U",1324,1 
"08005","0055.51","1","U",1168,1 
"08005","0055.51","2","U",2056,1 
"08005","0055.52","1","U",717,1 
"08005","0055.52","2","U",1697,1 
"08005","0055.53","1","U",1183,1 
"08005","0055.53","2","U",670,1 
"08005","0055.53","3","U",1741,1 
"08005","0056.11","1","U",965,1 
"08005","0056.11","2","U",1342,1 
"08005","0056.11","3","U",1380,1 
"08005","0056.11","4","U",1060,1 
"08005","0056.12","1","U",1545,1 
"08005","0056.12","2","U",2071,1 
"08005","0056.14","1","U",1625,1 
"08005","0056.14","2","U",629,1 
"08005","0056.14","3","U",892,1 
"08005","0056.19","1","U",1526,1 
"08005","0056.19","2","U",1305,1 
"08005","0056.19","3","U",637,1 
"08005","0056.19","4","U",1106,1 
"08005","0056.20","1","U",991,1 
"08005","0056.20","2","U",1548,1 
"08005","0056.21","1","U",1697,1 
"08005","0056.21","2","U",1202,1 
"08005","0056.22","1","U",1298,1 
"08005","0056.22","2","U",1028,1 
"08005","0056.23","1","U",2122,1 
"08005","0056.23","2","U",1425,1 
"08005","0056.24","1","U",2106,1 
"08005","0056.25","1","U",1273,1 
"08005","0056.25","2","U",1626,1 
"08005","0056.26","1","U",1733,1 
"08005","0056.26","2","U",1477,1 
"08005","0056.27","1","U",1867,1 
"08005","0056.27","2","U",1135,1 
"08005","0056.27","3","U",1269,1 
"08005","0056.28","1","U",1503,1 
"08005","0056.28","2","U",1103,1 
"08005","0056.28","3","U",1995,1 
"08005","0056.28","4","U",1008,1 
"08005","0056.29","1","U",1285,1 
"08005","0056.29","2","U",930,1 
"08005","0056.30","1","U",1036,1 
"08005","0056.30","2","U",1603,1 
"08005","0056.30","3","U",1637,1 
"08005","0056.30","4","U",1046,1 
"08005","0056.31","1","U",649,1 
"08005","0056.31","2","U",820,1 
"08005","0056.31","3","U",1559,1 
"08005","0056.32","1","U",937,1 
"08005","0056.32","2","U",2252,1 
"08005","0056.33","1","U",1830,1 
"08005","0056.33","2","U",1172,1 
"08005","0056.34","1","U",1771,1 
"08005","0056.34","2","U",1188,1 
"08005","0056.35","1","U",2191,1 
"08005","0056.35","2","U",1081,1 
"08005","0056.35","3","U",1517,1 
"08005","0056.36","1","U",1825,1 
"08005","0057.00","1","U",610,1 
"08005","0057.00","2","U",2191,1 
"08005","0057.00","3","U",792,1 
"08005","0058.00","1","U",1073,1 
"08005","0058.00","2","U",1318,1 
"08005","0059.51","1","U",1123,1 
"08005","0059.51","2","U",1149,1 
"08005","0059.51","3","U",726,1 
"08005","0059.51","4","U",1034,1 
"08005","0059.52","1","U",1153,1 
"08005","0059.52","2","U",1938,1 
"08005","0060.00","1","U",875,1 
"08005","0060.00","2","U",795,1 
"08005","0060.00","3","U",1023,1 
"08005","0061.00","1","U",1197,1 
"08005","0061.00","2","U",741,1 
"08005","0061.00","3","U",734,1 
"08005","0062.00","1","U",775,1 
"08005","0062.00","2","U",760,1 
"08005","0062.00","3","U",616,1 
"08005","0062.00","4","U",713,1 
"08005","0063.00","1","U",736,1 
"08005","0063.00","2","U",581,1 
"08005","0063.00","3","U",639,1 
"08005","0063.00","4","U",665,1 
"08005","0064.00","1","U",661,1 
"08005","0064.00","2","U",1446,1 
"08005","0064.00","3","U",868,1 
"08005","0065.01","1","U",1678,1 
"08005","0065.02","1","U",878,1 
"08005","0065.02","2","U",1485,1 
"08005","0065.02","3","U",808,1 
"08005","0066.01","1","U",1755,1 
"08005","0066.01","2","U",1351,1 
"08005","0066.01","3","U",1677,1 
"08005","0066.01","4","U",827,1 
"08005","0066.03","1","U",884,1 
"08005","0066.03","2","U",1067,1 
"08005","0066.03","3","U",1259,1 
"08005","0066.04","1","U",1276,1 
"08005","0066.04","2","U",1225,1 
"08005","0066.04","3","U",1260,1 
"08005","0067.04","1","U",662,1 
"08005","0067.04","2","U",1615,1 
